step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
245.0,120,1463.0,4.689102564102564,5.010861221368225,23,1882.0,0.11492736254507409,3,26.0,0.34563396570617283,8,71.0,0.2761855990082624,7,168.0,0.44747200382709196,22,2045.0,0.1803692690604726,0,55.0,0.8413579836765746,1,7.0,0.7340826539089985,8,175.0,0.28254038673809584,3,10.0,0.6811834738277478,1,1.0,0.5242156979959628,23,2704.0,0.165839375118772,0,27.0,0.2321628896299277,7,146.0,0.3129448968083445,0,4.0,0.9250347945721265,13,1698.0,0.2229443632086039,1,7.0,0.31549091451773126,120,9026.0
250.0,139,1821.0,5.744479495268139,4.779010205764053,28,2011.0,0.10453362118553222,6,48.0,0.4100616532646505,3,63.0,0.5505517009543153,11,215.0,0.29354236056338584,17,2016.0,0.28275356416350494,1,31.0,0.7277858949231896,1,16.0,0.7603312618486199,8,215.0,0.1910613449047433,2,11.0,0.4628154276121138,3,14.0,0.48111959743786903,29,2836.0,0.10313854621498413,0,4.0,0.8532278803204546,7,181.0,0.3806154649304864,0,0.0,0.8644654400275581,19,1781.0,0.1847846024105822,4,13.0,0.09337196331306506,139,9455.0
255.0,155,2261.0,7.223642172523961,4.470088685617888,34,2171.0,0.07159477278294919,6,78.0,0.32123218818607036,1,28.0,0.6738311178938986,16,283.0,0.21431895112154606,12,2082.0,0.20471588036956326,2,37.0,0.3233606702982981,1,15.0,0.825356404480924,8,255.0,0.3138765161056609,5,24.0,0.319710405197189,0,11.0,0.5188068200914291,35,3001.0,0.07529732556244086,0,4.0,0.9363332752841114,7,220.0,0.46805528347064507,1,5.0,0.2771948210435084,26,1899.0,0.16419028537078087,1,15.0,0.10393219173942489,155,10128.0
260.0,173,2778.0,8.81904761904762,4.1944047242979146,36,2351.0,0.09344663596099052,6,108.0,0.3734062970932845,3,21.0,0.37086896829176685,19,371.0,0.045490090956338186,14,2143.0,0.22032111707660967,1,18.0,0.4411428620510771,1,9.0,0.661833427135928,9,296.0,0.3379558791684478,7,58.0,0.3433946383819478,0,0.0,0.8644027632833019,31,2851.0,0.08885471870017489,0,4.0,0.8037019546239729,11,263.0,0.33793710956635375,1,10.0,0.7178414238428205,33,2049.0,0.09338303395723968,1,8.0,0.7369153313557193,173,10560.0
265.0,171,3200.0,10.062893081761006,4.431200337065213,36,2531.0,0.11769859689908742,0,77.0,0.5311787564209541,7,47.0,0.2825520360604923,19,468.0,0.01982930410585247,21,2234.0,0.21071187060394825,0,7.0,0.7911350097266642,2,17.0,0.7362814325874416,11,348.0,0.2733730557039094,1,50.0,0.5395977091778941,1,3.0,0.6445341274103279,23,2392.0,0.14003077909796166,0,4.0,0.839150737261264,13,323.0,0.24154524042545755,0,4.0,0.8890105459506243,36,2227.0,0.024819338038756012,1,13.0,0.8004264538960354,171,10745.0
270.0,159,3095.0,9.641744548286605,4.264262217319015,31,2413.0,0.08401619442591614,1,6.0,0.554747461144703,7,82.0,0.4562672032636411,13,451.0,0.20697367451267362,26,2357.0,0.1216803431560544,2,7.0,0.3963679113077367,2,27.0,0.7724859640855237,13,413.0,0.17796569773824233,0,13.0,0.6561157847978797,3,15.0,0.5828947835922267,15,2339.0,0.1439290377736255,1,7.0,0.7322548613396267,13,388.0,0.06731202644094551,0,0.0,0.8847172737590538,31,2163.0,0.02974947182326365,1,22.0,0.7161451887715695,159,10703.0
275.0,143,2763.0,8.50153846153846,4.832574755792598,27,2020.0,0.13343895143512235,0,6.0,0.7410328621595864,7,117.0,0.42079670604518365,3,301.0,0.427083196435396,34,2515.0,0.027850152210305755,0,7.0,0.6691823248432992,4,42.0,0.4571108002712422,13,478.0,5.257519874208088e-07,3,17.0,0.6581166900126554,0,12.0,0.7285702778545572,12,2405.0,0.09634345305763815,2,15.0,0.3927046882949562,13,453.0,0.21500497458480783,2,4.0,0.14130632558326175,22,1873.0,0.16784810104471962,1,27.0,0.7501686916639153,143,10292.0
280.0,128,2578.0,7.9079754601226995,4.658255447533736,17,2110.0,0.15824503009774876,0,2.0,0.8931255436347313,3,93.0,0.17752118895078303,2,266.0,0.35242881377372043,36,2693.0,4.928327050694303e-05,0,0.0,0.8857878557519006,8,75.0,0.1690238312719118,13,543.0,0.12353113122983303,1,12.0,0.47652693774148264,0,4.0,0.5767383712995526,14,2471.0,0.10359620142496766,2,7.0,0.6101946847921224,13,522.0,0.16218105653697057,2,16.0,0.6020467932556118,16,1865.0,0.21523827395822873,1,36.0,0.7152727071672769,128,10715.0
285.0,132,1739.0,5.417445482866044,4.420259869656381,14,2175.0,0.1714468982906908,0,0.0,0.7211932337110166,6,27.0,0.1676787757047157,9,298.0,0.30672425225703553,30,2560.0,0.1111018601431881,0,2.0,0.7598639382859512,10,124.0,5.9591092383115515e-06,7,466.0,0.35957303546212893,5,21.0,0.40927038051125114,5,18.0,0.349597106126716,21,2561.0,0.13850097327096134,2,15.0,0.7045855030412667,11,459.0,0.2475977522289867,0,8.0,0.7908678889848612,12,1930.0,0.11895905923658119,0,6.0,0.6714501838302209,132,10670.0
290.0,113,1193.0,3.799363057324841,5.020851512102033,15,2244.0,0.1775278915853476,1,4.0,0.6270692263865719,1,32.0,0.5686998494858572,12,356.0,0.35261064715246393,22,2123.0,0.19938471688041792,1,5.0,0.6078176001300352,4,109.0,0.14829921210777036,0,231.0,0.47470969962462256,6,51.0,0.5744350920189367,7,53.0,0.35353820537704417,27,2681.0,0.1693050216924669,2,23.0,0.5050856857175876,2,259.0,0.46650900455576505,0,4.0,0.8520781754878101,13,1990.0,0.08859398057827136,0,4.0,0.8756001703956753,113,10169.0
295.0,131,1492.0,4.64797507788162,4.8467460997630045,22,2344.0,0.13720968627725086,0,0.0,0.7231199932313173,0,6.0,0.7811579285427787,18,435.0,0.22713044170969904,15,2074.0,0.17393518289892038,2,15.0,0.6561877718203091,0,49.0,0.6724288267951954,2,128.0,0.43776112273836204,7,84.0,0.38417834894350683,7,88.0,0.3539792644138291,34,2837.0,0.14907624890949345,2,37.0,0.18534384892054717,1,173.0,0.5036227540826647,2,8.0,0.7432677000736169,19,2079.0,0.07586401035296506,0,0.0,0.9004535212037662,131,10357.0
300.0,157,1929.0,5.990683229813665,4.448879018114463,29,2477.0,0.08251075536831258,0,0.0,0.9060123945695534,3,10.0,0.4965710143414189,19,524.0,0.08547855420939911,13,2145.0,0.09540275062739194,2,6.0,0.6180914037338336,0,4.0,0.8642979979677767,5,149.0,0.6139282543454102,12,134.0,0.2364814215596147,1,75.0,0.39808456439046513,36,3017.0,0.11518523165603607,2,47.0,0.5954319620064822,6,195.0,0.3219491260951454,4,20.0,0.4717593441906162,25,2198.0,0.15117893899904003,0,0.0,0.8693583336968451,157,11001.0
305.0,177,2433.0,7.486153846153846,4.022767521205263,35,2643.0,0.07385392773064064,0,0.0,0.7601433899571441,7,38.0,0.4062858188162436,19,623.0,0.03163745834861739,14,2207.0,0.08610066151567114,6,26.0,0.494515242390564,0,0.0,0.6392817712595928,6,177.0,0.4227260846496171,12,194.0,0.23631742162515335,1,20.0,0.6192413672639658,30,2843.0,0.09712066980883366,2,61.0,0.6507991679677152,10,242.0,0.26734134460298903,2,21.0,0.1386883144562407,33,2349.0,0.16548497996293224,0,0.0,0.9633040408840899,177,11444.0
310.0,178,2642.0,8.006060606060606,4.212375042724257,36,2823.0,0.09565549948793076,1,4.0,0.5207442731357499,8,77.0,0.4596673955711885,13,585.0,0.2478667682986624,17,2010.0,0.16586909806802366,7,65.0,0.338450176834943,0,0.0,0.9886623938252241,12,224.0,0.1947924218670202,7,184.0,0.265762037919578,1,19.0,0.591816096987435,24,2330.0,0.1499801221164536,2,67.0,0.6986209390854536,10,292.0,0.15603721039945503,3,20.0,0.28626802552990493,36,2527.0,0.09290404570572872,1,2.0,0.7032831745489089,178,11229.0
315.0,143,2455.0,7.6006191950464395,4.608127923561927,30,2670.0,0.093253038392011,0,7.0,0.5410942889304493,8,117.0,0.28576168186742645,3,421.0,0.461756211318624,13,1544.0,0.2773756830049886,7,98.0,0.43107905422011883,0,0.0,0.8233520063223428,15,296.0,3.0344012542658596e-05,3,101.0,0.3798897279986895,1,9.0,0.7965405102083387,17,2259.0,0.1541020985893393,2,81.0,0.6381414057081302,4,235.0,0.15731813257889665,3,36.0,0.5388578824063709,36,2709.0,0.011409095038974672,1,7.0,0.7206847494827894,143,10590.0
320.0,121,1983.0,6.177570093457944,4.8865831583637425,24,2206.0,0.15532806546392383,0,4.0,0.8986156891023603,8,157.0,0.0792376072208975,1,324.0,0.4293302369160843,14,1501.0,0.2099111377300662,7,135.0,0.40082118357520563,0,0.0,0.6895971035183406,15,371.0,0.06059633991835451,3,88.0,0.3080750786823198,1,10.0,0.7802985437008754,12,2324.0,0.12308536698009001,0,8.0,0.48766157043165603,2,94.0,0.33189160648572813,3,53.0,0.7076231481028039,31,2609.0,0.13051352434518643,0,4.0,0.584617073276191,121,9888.0
325.0,109,1628.0,5.071651090342679,5.5520769441680935,16,2007.0,0.20971269715632396,0,4.0,0.8852583476843222,8,201.0,0.09116571325949305,8,348.0,0.2660083776555654,12,1566.0,0.133742724474201,9,174.0,0.279489869115172,0,0.0,0.7203400883587086,9,326.0,0.3886788903131777,5,102.0,0.4667092809128155,0,0.0,0.6797904517740104,14,2390.0,0.1082491737959596,0,2.0,0.79398288878115,3,75.0,0.6624163298928847,3,64.0,0.6821212556705469,22,2231.0,0.23363693980205352,0,4.0,0.8577717944932995,109,9494.0
330.0,96,1160.0,3.6363636363636362,5.327056732835766,12,2073.0,0.2102993489920653,1,1.0,0.6198910861336905,2,164.0,0.332407268399552,11,402.0,0.3416047487200062,9,1398.0,0.16284266940769682,14,238.0,0.225662995398473,0,0.0,0.7167593036406424,0,156.0,0.5450889798949983,1,68.0,0.4802699274819877,2,7.0,0.4931979335320158,20,2476.0,0.17105604627861337,1,6.0,0.5138294463708449,3,90.0,0.6994157498669424,5,84.0,0.19314312790622443,15,2082.0,0.17317807941059607,0,4.0,0.8438993535213694,96,9249.0
335.0,114,1174.0,3.56838905775076,5.141857253230449,13,2132.0,0.18795144679754658,2,7.0,0.6396052405333202,0,53.0,0.8051801227736156,11,457.0,0.4576752387678415,7,960.0,0.27276895907085746,14,306.0,0.34944869451300375,2,4.0,0.03694139038391826,3,145.0,0.3679567024695561,4,15.0,0.6194300412904742,1,7.0,0.6808190640091335,26,2596.0,0.16423455560716826,2,14.0,0.580340960542903,7,109.0,0.11187912886449138,10,128.0,0.06855462266530078,10,2146.0,0.11189750832682252,2,6.0,0.6064020053472844,114,9085.0
340.0,130,1596.0,4.8807339449541285,4.691350286776474,20,2219.0,0.18718686217540353,0,0.0,0.7902562732846308,0,4.0,0.7787175861842979,11,512.0,0.33107346664318266,2,863.0,0.26039872378812245,14,376.0,0.190843683215315,5,26.0,0.2245085404838457,7,173.0,0.3284775549558832,0,14.0,0.6612484872839773,1,9.0,0.7939828104745599,34,2748.0,0.091719738090835,2,26.0,0.129019936869793,10,156.0,0.08275708648923899,10,178.0,0.32200232984787763,13,2203.0,0.21400467363164913,1,8.0,0.4998183849108516,130,9515.0
345.0,151,2142.0,6.530487804878049,4.224951457302595,26,2338.0,0.11190887754316134,0,0.0,0.9415235785061667,0,4.0,0.8908482332081044,15,577.0,0.009285545826865886,6,888.0,0.16908098974365104,20,463.0,0.04395183199262731,0,22.0,0.6277784682166409,8,213.0,0.3756268709449425,3,5.0,0.37314442152675925,0,2.0,0.7155353846773905,36,2925.0,0.050408964326290474,0,4.0,0.8834238085761739,4,119.0,0.42570648991364496,10,230.0,0.37638398939545525,20,2289.0,0.20379386492815063,3,12.0,0.3388391893714425,151,10091.0
350.0,174,2835.0,8.590909090909092,4.372172766999563,32,2487.0,0.09706277711358798,0,0.0,0.6790937046477352,0,4.0,0.8338924115021109,19,667.0,0.15814254246886875,14,943.0,0.18357884242628916,22,574.0,0.017060684641025562,0,0.0,0.9222483919944897,2,170.0,0.34568847295908045,8,33.0,0.324653841490012,1,1.0,0.6385146037447925,36,3105.0,0.09640526509331795,0,4.0,0.7948866913792422,0,45.0,0.7616875136333834,10,278.0,0.40554597060712533,27,2413.0,0.1280777307771802,3,20.0,0.14879050088195644,174,10744.0
355.0,184,3227.0,9.71987951807229,3.900548616343412,30,2342.0,0.12652743831512087,3,13.0,0.4266436569616515,2,7.0,0.4055536602772701,19,762.0,0.24430963794449181,20,1030.0,0.1594285155346148,16,564.0,0.21652226958605708,0,4.0,0.5252167364985868,4,55.0,0.2083132724403322,8,73.0,0.32609416794730706,0,0.0,0.6980342496111965,36,3285.0,0.049178501487210056,0,0.0,0.580452197750388,2,36.0,0.5911178956433123,10,330.0,0.2566795908943648,33,2564.0,0.08978078078559322,1,16.0,0.38909348682090455,184,11081.0
360.0,171,3115.0,9.525993883792049,3.7330036617741724,24,1966.0,0.14748945420360585,0,10.0,0.6730257823653422,1,10.0,0.5618369913292377,19,861.0,0.1737193785466444,26,1149.0,0.1373836311981239,6,410.0,0.35990319051290537,4,14.0,0.3891177690037428,2,64.0,0.36451319137535687,8,113.0,0.2528419986166392,0,0.0,0.9477995092961591,31,3068.0,0.03928257793688856,0,8.0,0.4941305386884935,5,54.0,0.35449548660261504,14,395.0,0.1965471049021825,30,2453.0,0.06524877692788186,1,10.0,0.6127348963118648,171,10585.0
365.0,146,2820.0,8.571428571428571,4.68767087149079,15,1932.0,0.1804611581501752,0,4.0,0.9199539095964614,0,4.0,0.8318084574611602,19,956.0,0.22184819571291375,28,1095.0,0.06748430100021303,2,388.0,0.31354718568271117,1,23.0,0.5947221709071321,2,63.0,0.6948315621034904,8,153.0,0.32213867321540585,0,0.0,0.9507606757577615,24,2384.0,0.09383311480381921,0,8.0,0.8411070410180668,5,79.0,0.42697754038227687,17,479.0,0.2645405139422078,23,2070.0,0.09883521551725624,2,20.0,0.6718780261980013,146,9658.0
370.0,125,2395.0,7.192192192192192,4.725613961480058,11,1990.0,0.2108078722963561,0,0.0,0.7832263117498667,0,2.0,0.5054554396972378,21,1055.0,0.1340019018552219,26,796.0,0.07511725363164566,7,416.0,0.3196480022389474,2,6.0,0.3625058652879184,2,73.0,0.6513984492472905,2,134.0,0.4925984318012516,0,0.0,0.5539708104083061,16,2465.0,0.22376139618458957,0,8.0,0.8941084461717507,5,104.0,0.35082419336774895,17,561.0,0.14698066487070433,16,1905.0,0.1372977735630241,0,9.0,0.5937489735052228,125,9524.0
375.0,131,2197.0,6.637462235649547,4.627777386147886,12,2044.0,0.17581318469703722,2,3.0,0.4700486008777909,0,2.0,0.6781047608476111,25,1172.0,0.2048905427144832,16,805.0,0.19927417734964908,14,472.0,0.2777322399935255,7,25.0,0.44192927932135534,2,83.0,0.33308653165054,2,48.0,0.702063720442576,3,17.0,0.5935464497005057,14,2538.0,0.2699659433799486,1,3.0,0.4928109059065645,0,62.0,0.46872803636132265,17,650.0,0.0427180993961199,13,1971.0,0.16608437628384273,3,8.0,0.5273693051630314,131,9903.0
380.0,138,2351.0,7.038922155688622,4.432908436902778,19,2125.0,0.11352941076963759,0,4.0,0.65479806579694,1,7.0,0.6448017263934086,26,1300.0,0.14289246971639322,11,861.0,0.18239287126062845,19,559.0,0.22020664012975696,7,60.0,0.5321556516789437,0,0.0,0.8562639955463184,1,25.0,0.6343635071593591,0,12.0,0.7266348752805943,16,2600.0,0.2322168396551534,5,22.0,0.05046586047581406,2,9.0,0.36035777753159726,17,739.0,0.21431948862354724,8,1756.0,0.23343768396464837,6,33.0,0.42018725848773625,138,10112.0
385.0,159,2936.0,8.635294117647058,4.154498863178859,26,2245.0,0.10879380769846672,0,0.0,0.937208673273886,1,16.0,0.27627906135763847,26,1430.0,0.06697655504305744,14,915.0,0.10346043672131558,23,667.0,0.10476158514996345,7,95.0,0.4664940715575498,1,2.0,0.7640727318292663,3,35.0,0.33434143833784796,2,8.0,0.5093127062504591,23,2697.0,0.1323517038503117,0,25.0,0.5936340239339473,1,7.0,0.7452636658033095,18,826.0,0.2010923592126319,6,1287.0,0.2876688401287395,8,75.0,0.5297931014274265,159,10330.0
390.0,174,3544.0,10.183908045977011,4.0829814565744975,28,2105.0,0.08552245254256562,0,4.0,0.5904099490621834,0,4.0,0.9603327355877582,26,1562.0,0.014286334528506927,15,840.0,0.11300036116962525,23,786.0,0.17687769416880264,7,130.0,0.2685142071086563,0,0.0,0.9175365300416118,8,68.0,0.26581251992420873,6,32.0,0.2938183524961775,29,2828.0,0.062232712539278735,0,2.0,0.909190396866132,1,14.0,0.8629765732102189,22,930.0,0.23598754933255175,1,1084.0,0.31161137177466613,8,115.0,0.4013795545645296,174,10504.0
395.0,174,4044.0,11.488636363636363,4.093373823866192,24,1631.0,0.1368105794582021,2,13.0,0.6825726043293803,0,4.0,0.8854297746031122,26,1692.0,0.12674793808261897,11,585.0,0.2301947438503033,23,901.0,0.2963330879528045,7,165.0,0.0,0,0.0,0.8777952459035303,2,51.0,0.3801648009318162,1,37.0,0.4360163412857452,35,2988.0,0.0007465674997608253,0,0.0,0.6982533815639371,1,15.0,0.8238332092339317,22,1036.0,0.16476804105407317,8,1110.0,0.24428258084430007,12,166.0,0.10554321237138917,174,10394.0
400.0,179,4657.0,13.230113636363637,4.113358688534429,16,1196.0,0.20784680854971854,0,8.0,0.7775964056713554,0,0.0,0.9215406016820502,27,1825.0,0.1867848547125527,10,599.0,0.31755156113216226,26,1022.0,0.15635041192857688,7,200.0,0.13677541350302502,1,1.0,0.636977574770568,2,21.0,0.5306849520799876,1,14.0,0.6860824681665735,36,3168.0,4.37491904209437e-05,0,4.0,0.48131586408480104,3,23.0,0.2165740762051933,22,1146.0,0.041238733680684654,12,1161.0,0.17600549764204113,16,239.0,0.2589766671371768,179,10627.0
405.0,176,4957.0,13.96338028169014,3.9227099376448966,7,1229.0,0.25773665038392235,2,8.0,0.5843786307817257,0,0.0,0.8760346808590773,27,1960.0,0.1411488911679609,11,653.0,0.27350757180545354,31,1167.0,0.060354876681127934,1,153.0,0.5041322527357786,1,10.0,0.5863081656932538,2,22.0,0.4400063985185709,0,6.0,0.7326875784413552,30,2966.0,0.026920204298501667,0,8.0,0.8011077316827122,7,56.0,0.08563376165104684,22,1260.0,0.0369970950845713,19,1243.0,0.1075666355735412,16,319.0,0.1881785404698188,176,11060.0
410.0,161,4505.0,12.690140845070422,4.036706587548295,7,1240.0,0.32266363774091694,8,33.0,0.297611375366477,0,2.0,0.1466969789526449,27,2095.0,0.034137985118145066,8,592.0,0.22388180291696927,31,1326.0,0.0824913860410988,0,0.0,0.769670840471591,0,4.0,0.8390527303033408,2,29.0,0.6526255208858259,1,6.0,0.48381662020843097,22,2440.0,0.2001857026875934,0,8.0,0.8706903585580428,1,45.0,0.5261935391348069,16,1156.0,0.24287107164183988,26,1360.0,0.015869569294929692,12,319.0,0.051603198203784124,161,10655.0
415.0,157,4156.0,11.512465373961218,4.267923795290234,14,1296.0,0.24503153174045156,12,85.0,0.24159361175959995,4,22.0,0.5086666081509199,27,2230.0,0.0,9,516.0,0.13710584906276554,32,1482.0,0.02591218214956344,0,0.0,0.5657435311561642,0,4.0,0.894287371763907,1,2.0,0.6605330249400856,1,6.0,0.4741687397738532,14,2240.0,0.3124149372723347,0,4.0,0.8145053894894777,0,12.0,0.8723246410129663,6,861.0,0.431855562604254,33,1513.0,0.0018909802492411956,4,228.0,0.20271520184015557,157,10501.0
420.0,153,3734.0,10.174386920980927,4.0325257405959745,16,1155.0,0.17287051513372062,12,147.0,0.25794596745467585,0,18.0,0.7409875593577893,21,2066.0,0.09482012429999065,8,549.0,0.0872499962695626,35,1651.0,0.00036283994799940836,0,4.0,0.4885264012481163,0,0.0,0.5866007305737289,3,12.0,0.41026394065514876,2,13.0,0.5782056750481162,10,2296.0,0.23356737564432203,1,5.0,0.4849791377965004,1,12.0,0.48284119672804576,4,796.0,0.20253638502461,36,1692.0,0.09367507592194527,4,107.0,0.5815459495916183,153,10523.0
425.0,150,3025.0,8.131720430107526,4.293932876648258,15,849.0,0.16957488453102573,6,155.0,0.4487192789932583,2,8.0,0.679419460602769,11,1630.0,0.29597301845424384,11,565.0,0.10409453197026607,36,1835.0,0.023157686000724455,0,4.0,0.8794793546724056,5,10.0,0.013341877010955032,0,10.0,0.5216041930708913,0,7.0,0.6674294979391121,13,2349.0,0.14718501649167995,7,28.0,0.1972697276685288,1,21.0,0.2727888064712169,10,831.0,0.1631010348232642,31,1626.0,0.1541296594992878,2,96.0,0.5288323973787928,150,10024.0
430.0,144,2346.0,6.289544235924933,4.471268454097162,13,901.0,0.18478182711660318,3,85.0,0.4800749923751617,6,29.0,0.30539260909637284,6,1553.0,0.26879954875022016,17,626.0,0.06410275831059174,30,1794.0,0.15058497489559455,0,8.0,0.7689892363861742,0,17.0,0.13723675942306912,0,4.0,0.8505071038012261,1,6.0,0.6499593397444761,19,2432.0,0.08327401372596097,8,68.0,0.10523444974904489,0,4.0,0.8018605578888716,14,892.0,0.2262689248949474,23,1223.0,0.21686579787226487,4,92.0,0.5917358089041735,144,9734.0
435.0,153,2044.0,5.569482288828338,4.462837882029841,14,968.0,0.17439589993125157,1,68.0,0.4205798080622377,12,80.0,0.06968674745049738,9,1582.0,0.11587039449792877,24,736.0,0.04671671195944613,20,1545.0,0.31121562200332153,0,4.0,0.8676540795716484,0,0.0,0.9209165189469052,0,4.0,0.9153531614212845,0,0.0,0.6849953964633362,26,2544.0,0.14252708409441162,8,112.0,0.08966547340583284,0,4.0,0.9470039137789278,20,977.0,0.2514260594024921,15,1204.0,0.15303629998006696,4,112.0,0.6171056721872854,153,9940.0
440.0,162,1827.0,5.019230769230769,3.9889808798293926,10,856.0,0.19878831191389823,7,89.0,0.3444935908570689,7,99.0,0.21106879708275386,16,1647.0,0.11062713307581298,31,876.0,0.12006078128019934,15,1623.0,0.2333705090575945,0,2.0,0.9039773108443012,0,0.0,0.9365031153418492,3,10.0,0.4385755787201848,3,8.0,0.46888229575533374,34,2698.0,0.15128331924621333,2,101.0,0.4682723714346586,0,4.0,0.7318958910492274,22,1080.0,0.1058220442416738,11,1266.0,0.15634376470389344,1,68.0,0.1968762052443478,162,10427.0
445.0,173,2065.0,5.64207650273224,4.27650685374629,9,617.0,0.21038249912304974,10,135.0,0.45687983398886783,1,57.0,0.667963648802407,20,1742.0,0.3348079967507027,36,1050.0,0.18852643246996376,11,1685.0,0.18620512282732696,0,2.0,0.20184302625784953,2,3.0,0.1079269247395792,8,37.0,0.3305103999381262,4,27.0,0.42706829879287556,36,2873.0,0.04552816933806068,0,33.0,0.8282604207131851,0,4.0,0.8648671648369681,22,1190.0,5.329861800537482e-07,12,1318.0,0.19605734437338695,2,13.0,0.26324340769379984,173,10786.0
450.0,164,2278.0,6.1567567567567565,3.7538106153548165,7,597.0,0.20734083848073326,10,185.0,0.3671402285333028,3,58.0,0.6386689835127396,22,1847.0,0.1927446158513726,36,1228.0,0.11535720980999006,15,1751.0,0.08074290263578884,6,23.0,0.07437846999690638,0,8.0,0.31445897961405916,2,42.0,0.3667455715960299,0,24.0,0.43565438483828817,30,2702.0,0.030879374417986365,1,23.0,0.7401954591797789,0,4.0,0.9192835334508133,16,1077.0,0.07013409540782235,13,1191.0,0.2046066060403685,3,12.0,0.22238832897644922,164,10772.0
455.0,162,2407.0,6.453083109919571,4.302109972092219,9,634.0,0.20090661552607988,14,246.0,0.19457863514248658,7,84.0,0.292165052752386,27,1975.0,0.05653328624430922,36,1408.0,0.062296266783377206,22,1847.0,0.10266720050971302,0,28.0,0.5821882291521354,0,4.0,0.7460608274444422,1,15.0,0.5902292134272956,0,4.0,0.7973187499125373,23,2232.0,0.19231754710294263,1,9.0,0.8262964912707481,1,6.0,0.3977847292224511,6,692.0,0.3138557292786112,9,897.0,0.13277674878826226,6,42.0,0.6023068401940351,162,10123.0
460.0,176,2825.0,7.513297872340425,4.660245195357814,14,691.0,0.17410317522045143,17,327.0,0.18635337987994494,11,134.0,0.2087305957143082,27,2110.0,0.0,36,1588.0,0.0,28,1975.0,0.11213082167055036,0,2.0,0.8517049153085321,0,4.0,0.8083050858938514,1,10.0,0.6446629566759172,2,9.0,0.7683175819561487,14,1530.0,0.2804493240918,1,12.0,0.8367894252127555,6,32.0,0.09675603375109161,2,702.0,0.4227429051864855,11,887.0,0.09984398410310462,6,72.0,0.585247000352281,176,10085.0
465.0,175,2946.0,7.898123324396783,4.12212861915996,21,781.0,0.14753988766755302,17,412.0,0.1844437885896349,11,189.0,0.1488659643827799,21,1930.0,0.14835678400095248,30,1594.0,0.12250429330523757,30,2122.0,0.1407789318733798,0,0.0,0.7236075916986703,1,8.0,0.7851818795158868,1,14.0,0.7139622083187367,4,21.0,0.5034243501224172,7,1564.0,0.29584564972314836,2,19.0,0.528365600088307,1,35.0,0.557336902146658,8,727.0,0.22742120198114332,12,946.0,0.1109414759100072,9,110.0,0.295606039505997,175,10472.0
470.0,156,2594.0,6.954423592493297,4.32877521564049,26,901.0,0.10305892592357804,11,389.0,0.22848533104123617,11,244.0,8.947280666834043e-07,11,1484.0,0.31821705987663235,22,1437.0,0.20792047157314647,31,2275.0,0.1747780684861308,0,0.0,0.907136199214459,0,1.0,0.3094036548623204,1,5.0,0.6356364413923555,1,18.0,0.4334600341689788,7,1594.0,0.27127747560782434,1,12.0,0.28616604608828616,0,9.0,0.8589899897821034,13,781.0,0.26235427173048903,8,860.0,0.24421456480887258,13,174.0,0.2627767659806068,156,10184.0
475.0,145,2071.0,5.407310704960835,4.508148756582799,28,892.0,0.13240072318995585,3,267.0,0.3567587375690354,5,222.0,0.23282743326718985,4,1412.0,0.29990591882715173,17,1522.0,0.10928746821006263,36,2443.0,0.11337626581519372,1,1.0,0.46445037324961325,3,9.0,0.33740237583677163,2,12.0,0.7226115173605255,1,7.0,0.6863118924855978,13,1647.0,0.1809634196796526,1,3.0,0.42123385917479583,1,8.0,0.691613904561182,15,857.0,0.24323391111138032,6,641.0,0.3160667368454634,9,180.0,0.32410123276470243,145,10123.0
480.0,140,1753.0,4.649867374005305,4.52340905259439,24,758.0,0.1522592104397718,4,119.0,0.5496248422205843,0,107.0,0.7489151792601526,8,1442.0,0.2015714741535007,15,1600.0,0.12446003852228851,36,2623.0,0.02504478599817715,3,12.0,0.09434270478086051,4,26.0,0.5268642976649651,0,7.0,0.7308366029747583,1,10.0,0.7628428501670466,16,1470.0,0.09375946337656196,3,12.0,0.16771638406207595,1,17.0,0.7281068501520408,14,759.0,0.3105262376982589,7,666.0,0.20011581318917626,4,110.0,0.31528429742154607,140,9738.0
