step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
48695.0,52,864.0,10.16470588235294,3.1690200156846946,52,2572.0,0.136854766327241,52,2572.0
48700.0,45,750.0,9.146341463414634,2.709352337010456,45,2688.0,0.11619292207161143,45,2688.0
48705.0,49,853.0,10.935897435897436,2.6262757602817137,49,2862.0,0.08117622037198267,49,2862.0
48710.0,55,1114.0,14.282051282051283,1.960031252361244,55,3123.0,0.05370265308438689,55,3123.0
48715.0,61,1404.0,18.233766233766232,1.0626670746249387,61,3413.0,0.029511363435637622,61,3413.0
48720.0,68,1730.0,23.066666666666666,0.10467004779215024,68,3740.0,0.007797672415909334,68,3740.0
48725.0,73,2087.0,26.417721518987342,0.4145006256636717,73,4097.0,0.03200401838258359,73,4097.0
48730.0,71,2109.0,26.037037037037038,0.8315253853581424,71,4201.0,0.050223800091901964,71,4201.0
48735.0,62,1945.0,24.012345679012345,1.842614117602816,62,4014.0,0.0773098019248632,62,4014.0
48740.0,55,1703.0,20.76829268292683,2.5752066233555557,55,3745.0,0.05373569562429615,55,3745.0
48745.0,50,1606.0,20.857142857142858,3.3018919774695314,50,3589.0,0.10108800911073273,50,3589.0
48750.0,44,1534.0,21.305555555555557,4.1708955334822,44,3462.0,0.1659871817936689,44,3462.0
48755.0,44,1754.0,25.420289855072465,4.155474564001541,44,3374.0,0.17518154253583348,44,3374.0
48760.0,40,1620.0,23.823529411764707,3.208969345562228,40,3349.0,0.1541998306397949,40,3349.0
48765.0,36,1250.0,16.44736842105263,4.0490856259469785,36,2845.0,0.21211748856953078,36,2845.0
48770.0,32,941.0,12.064102564102564,4.087721682182922,32,2562.0,0.18377594810877865,32,2562.0
48775.0,34,552.0,7.076923076923077,3.1454886037046057,34,2478.0,0.12724221482727957,34,2478.0
48780.0,42,501.0,6.5064935064935066,2.40351915574474,42,2662.0,0.09127048449106324,42,2662.0
48785.0,52,744.0,9.417721518987342,1.3795505961115553,52,2905.0,0.056336421377534196,52,2905.0
48790.0,59,810.0,10.253164556962025,0.8866209813083291,59,3099.0,0.05275839592101559,59,3099.0
48795.0,64,1086.0,13.575,1.230317638489367,64,3263.0,0.014167529708101268,64,3263.0
48800.0,71,1427.0,16.593023255813954,1.838657293155353,71,3590.0,0.047685343094121826,71,3590.0
48805.0,74,1793.0,22.135802469135804,1.125313402829722,74,3956.0,0.04849774857033702,74,3956.0
48810.0,74,2163.0,27.379746835443036,0.7017050245963271,74,4326.0,0.017096408889206376,74,4326.0
48815.0,70,2211.0,27.9873417721519,0.7780724373925598,70,4480.0,0.00748568206391124,70,4480.0
48820.0,60,2036.0,26.789473684210527,1.3312681921817047,60,4391.0,0.03712918604596154,60,4391.0
48825.0,53,1935.0,25.12987012987013,2.713631275674358,53,4167.0,0.06534756125542021,53,4167.0
48830.0,44,1762.0,24.47222222222222,3.412407804795955,44,4161.0,0.10530443405729635,44,4161.0
48835.0,39,1741.0,23.84931506849315,4.868987174085013,39,4128.0,0.23211842912575328,39,4128.0
48840.0,39,1936.0,27.267605633802816,5.308983384959919,39,4043.0,0.2624226359297396,39,4043.0
48845.0,39,2131.0,30.014084507042252,4.511622621881239,39,3967.0,0.17374289958954933,39,3967.0
48850.0,45,2348.0,34.028985507246375,3.942950407625036,45,4006.0,0.16169686015834786,45,4006.0
48855.0,40,2102.0,31.37313432835821,3.4223736359707404,40,3871.0,0.15745766676460055,40,3871.0
48860.0,35,1546.0,23.074626865671643,3.261716479462224,35,3434.0,0.15335641832789368,35,3434.0
48865.0,34,1144.0,16.112676056338028,3.894409095170387,34,2690.0,0.16161811113294697,34,2690.0
48870.0,29,550.0,7.2368421052631575,3.7715740405266054,29,2799.0,0.1894120486187979,29,2799.0
48875.0,36,462.0,6.328767123287672,2.9612444136744345,36,2960.0,0.1655824718291141,36,2960.0
48880.0,47,674.0,8.753246753246753,1.1928869393570536,47,3173.0,0.06336963497042152,47,3173.0
48885.0,61,739.0,9.123456790123457,0.7252189296617264,61,3352.0,0.043209208688477795,61,3352.0
48890.0,64,1035.0,12.46987951807229,1.1150406351150484,64,3547.0,0.021753247636712304,64,3547.0
48895.0,73,1379.0,16.223529411764705,1.3683675783347475,73,3884.0,0.0009315924547430112,73,3884.0
48900.0,70,1491.0,18.6375,0.9429037668617095,70,4161.0,0.011462348529455631,70,4161.0
48905.0,60,1423.0,17.7875,2.1351901943812654,60,4277.0,0.08323962631013601,60,4277.0
48910.0,50,1350.0,16.463414634146343,3.6144721377072013,50,4350.0,0.13628891969248894,50,4350.0
48915.0,42,1323.0,16.96153846153846,3.979660147837402,42,4393.0,0.14919746840081818,42,4393.0
48920.0,44,1402.0,19.746478873239436,3.9588228817798603,44,4426.0,0.16547025134091772,44,4426.0
48925.0,44,1622.0,23.17142857142857,4.070195720486308,44,4446.0,0.16868380083029963,44,4446.0
48930.0,41,1487.0,21.55072463768116,3.4869917106101544,41,4230.0,0.16461024614272698,41,4230.0
48935.0,35,1126.0,16.318840579710145,3.3113593721920407,35,3686.0,0.15366139823616887,35,3686.0
48940.0,33,876.0,12.514285714285714,3.638003373285512,33,2806.0,0.14572098070091974,33,2806.0
48945.0,31,574.0,7.653333333333333,4.435865837762052,31,2414.0,0.22224613788902012,31,2414.0
48950.0,28,349.0,4.592105263157895,4.104664946293636,28,2252.0,0.20270108742296902,28,2252.0
48955.0,39,522.0,6.96,3.274758915925477,39,2367.0,0.13138024249752264,39,2367.0
48960.0,51,758.0,9.973684210526315,2.2389555518348563,51,2604.0,0.06232645276116491,51,2604.0
48965.0,53,962.0,12.657894736842104,1.428937781350417,53,2606.0,0.04828624714818162,53,2606.0
48970.0,49,1125.0,15.202702702702704,1.6197831411227985,49,2338.0,0.05251765550668433,49,2338.0
48975.0,49,1313.0,17.506666666666668,2.7407403340322873,49,2096.0,0.0681158043736335,49,2096.0
48980.0,45,1497.0,18.949367088607595,3.1548927623503333,45,2321.0,0.1452369479431968,45,2321.0
48985.0,48,1716.0,23.506849315068493,2.378205557824421,48,2552.0,0.14317286276391067,48,2552.0
48990.0,55,1977.0,27.08219178082192,1.24093272371119,55,2813.0,0.06676648648756542,55,2813.0
48995.0,63,2275.0,31.164383561643834,0.8022720350303923,63,3111.0,0.005766924508427084,63,3111.0
49000.0,68,2605.0,35.68493150684932,0.735373680337088,68,3441.0,0.0003849105628469099,68,3441.0
49005.0,69,2948.0,41.521126760563384,0.10423776816272858,69,3784.0,0.007850156746309268,69,3784.0
49010.0,71,3300.0,46.478873239436616,4.96719086694963e-05,71,4136.0,3.695982050775749e-06,71,4136.0
49015.0,71,3655.0,47.467532467532465,0.770596276434843,71,4491.0,0.05543181713258518,71,4491.0
49020.0,73,4015.0,52.142857142857146,0.6218943013124271,73,4851.0,0.0448050977624952,73,4851.0
49025.0,73,4380.0,55.44303797468354,0.8824813571210991,73,5216.0,0.040001588371296186,73,5216.0
49030.0,75,4749.0,60.11392405063291,0.659248858530875,75,5585.0,7.636668558329446e-05,75,5585.0
49035.0,75,5124.0,64.86075949367088,0.6684624510310987,75,5960.0,0.0,75,5960.0
49040.0,72,5154.0,66.93506493506493,0.3019145617116459,72,6087.0,0.010155384497062816,72,6087.0
49045.0,73,5517.0,71.64935064935065,0.7009832769236191,73,6353.0,6.456777147365785e-07,73,6353.0
49050.0,73,5882.0,70.02380952380952,1.588349884166181,73,6718.0,0.07315987247288916,73,6718.0
49055.0,68,5802.0,72.525,1.197375162011086,68,6807.0,0.07738054890298152,68,6807.0
49060.0,58,5411.0,67.6375,2.006514436942176,58,6593.0,0.08707494171308473,58,6593.0
49065.0,54,5080.0,62.71604938271605,2.4616257907238444,54,6302.0,0.05361633943315968,54,6302.0
49070.0,46,4895.0,63.57142857142857,2.3580069454848003,46,6542.0,0.08525118679318555,46,6542.0
49075.0,47,5023.0,66.97333333333333,2.352172481699059,47,6761.0,0.07465044959404016,47,6761.0
49080.0,53,5279.0,73.31944444444444,1.3774205754273012,53,7018.0,0.04549754972610754,53,7018.0
49085.0,61,5567.0,76.26027397260275,0.8489982544113912,61,7307.0,0.05974353061616541,61,7307.0
49090.0,66,5888.0,78.50666666666666,0.694791384578598,66,7628.0,0.05002680618099042,66,7628.0
49095.0,70,6230.0,83.06666666666666,0.6899739777126713,70,7970.0,0.03677937025692233,70,7970.0
49100.0,72,6586.0,85.53246753246754,0.7545672529540831,72,8326.0,0.00569300035362784,72,8326.0
49105.0,73,6948.0,90.23376623376623,0.6715587865785214,73,8688.0,5.262292544499655e-07,73,8688.0
49110.0,71,7218.0,96.24,0.31732244777271035,71,8958.0,0.014128583870553045,71,8958.0
49115.0,73,7580.0,101.06666666666666,0.33454993467061,73,9320.0,1.548938433094457e-05,73,9320.0
49120.0,73,7945.0,105.93333333333334,0.330132915001226,73,9685.0,0.0,73,9685.0
49125.0,67,7142.0,89.275,1.182229758802327,67,9587.0,0.07978236395069804,67,9587.0
49130.0,58,5558.0,69.475,2.2119607443641236,58,8778.0,0.10549571954467149,58,8778.0
49135.0,52,4331.0,53.46913580246913,2.640602295385057,52,8035.0,0.0727001990234377,52,8035.0
49140.0,45,2724.0,35.8421052631579,2.292256838489175,45,8273.0,0.08634385618076754,45,8273.0
49145.0,47,2217.0,30.36986301369863,2.0890394552570193,47,8494.0,0.07482278741381893,47,8494.0
49150.0,53,2469.0,33.36486486486486,1.3284971245724366,53,8746.0,0.048291357413183404,53,8746.0
49155.0,54,2249.0,30.39189189189189,0.7328954259724004,54,8701.0,0.040079511741923854,54,8701.0
49160.0,51,1714.0,21.425,2.0901058608147673,51,8190.0,0.08094528493949323,51,8190.0
49165.0,51,1346.0,16.414634146341463,3.1344609459366706,51,7691.0,0.10702799209030896,51,7691.0
49170.0,41,720.0,9.23076923076923,2.6131277510294932,41,7486.0,0.1012533712463494,41,7486.0
49175.0,37,474.0,6.405405405405405,2.9474190739246646,37,6821.0,0.11869918577315457,37,6821.0
49180.0,33,452.0,6.108108108108108,3.436711476487271,33,5723.0,0.12173078727040398,33,5723.0
49185.0,32,447.0,6.04054054054054,4.1832763637449,32,4637.0,0.14431906087330115,32,4637.0
49190.0,33,496.0,7.188405797101449,4.435104540465746,33,3768.0,0.1599689188946154,33,3768.0
49195.0,36,589.0,7.95945945945946,4.426999337824529,36,3697.0,0.22642082822145565,36,3697.0
49200.0,46,798.0,11.083333333333334,3.2306524256761047,46,3865.0,0.1663998500859322,46,3865.0
49205.0,52,1041.0,13.88,2.315638843854264,52,4108.0,0.0873106782609283,52,4108.0
49210.0,61,1326.0,17.68,1.3100358730619286,61,4393.0,0.04975855531993467,61,4393.0
49215.0,67,1647.0,20.848101265822784,0.7844397124185708,67,4714.0,0.022419958001200693,67,4714.0
49220.0,70,1796.0,22.45,0.24518594114388276,70,4890.0,0.008216408524930725,70,4890.0
49225.0,76,2164.0,27.05,0.6124047417172644,76,5232.0,0.00011186067340032838,76,5232.0
49230.0,76,2544.0,30.285714285714285,1.188804022420872,76,5612.0,0.04649095911223183,76,5612.0
49235.0,70,2531.0,31.6375,0.8739364308616391,70,5566.0,0.05604999406586776,70,5566.0
49240.0,60,2242.0,28.025,1.6409520309381225,60,5102.0,0.06154185432103663,60,5102.0
49245.0,56,2065.0,25.8125,2.4821287564212433,56,4341.0,0.05221433236378398,56,4341.0
49250.0,46,1759.0,23.144736842105264,3.285947335967265,46,3880.0,0.10139315771903468,46,3880.0
49255.0,36,1437.0,19.958333333333332,3.469336935659493,36,3438.0,0.1414185085860025,36,3438.0
49260.0,33,1066.0,15.228571428571428,3.5494256118280085,33,3300.0,0.15258940674972354,33,3300.0
49265.0,31,809.0,10.932432432432432,4.451331252566756,31,3007.0,0.1961481118516033,31,3007.0
49270.0,28,501.0,6.77027027027027,4.67970205215049,28,2844.0,0.21177966918397784,28,2844.0
49275.0,27,273.0,4.014705882352941,4.110543301646755,27,2867.0,0.21623765069654638,27,2867.0
49280.0,38,443.0,6.420289855072464,3.120498883992236,38,2980.0,0.1227612662304415,38,2980.0
49285.0,47,662.0,9.32394366197183,2.3267015700306555,47,3199.0,0.0755120435464646,47,3199.0
49290.0,53,913.0,12.506849315068493,1.3575344417995532,53,3450.0,0.053149042973005864,53,3450.0
49295.0,63,1208.0,16.54794520547945,0.16307297105958002,63,3745.0,0.0108527289373922,63,3745.0
49300.0,64,1275.0,17.0,0.27769100662998664,64,3733.0,0.008400929316363602,64,3733.0
49305.0,59,1189.0,14.8625,1.8407402200687932,59,3424.0,0.08016372352787321,59,3424.0
49310.0,52,1169.0,14.6125,2.9952952408473816,52,3129.0,0.11514066192606151,52,3129.0
49315.0,44,1062.0,13.615384615384615,2.478403867320492,44,3196.0,0.08404545583835198,44,3196.0
49320.0,48,1185.0,16.458333333333332,1.8168712323948135,48,3425.0,0.07581470802335086,48,3425.0
49325.0,55,1447.0,20.09722222222222,1.1014657978611746,55,3687.0,0.056729431046985176,55,3687.0
49330.0,55,1417.0,19.95774647887324,0.5122703506700057,55,3756.0,0.026193251094600908,55,3756.0
49335.0,52,1203.0,16.943661971830984,1.5457354502474299,52,3610.0,0.041149028320754066,52,3610.0
49340.0,47,1079.0,13.833333333333334,3.4059744828034697,47,3259.0,0.14253763628935495,47,3259.0
49345.0,38,782.0,10.289473684210526,3.5878420057163787,38,3414.0,0.17252453347332164,38,3414.0
49350.0,38,748.0,10.38888888888889,3.256120507522647,38,3547.0,0.12932632204890415,38,3547.0
49355.0,49,968.0,13.26027397260274,2.153240977670893,49,3767.0,0.054758233795819775,49,3767.0
49360.0,52,1211.0,17.3,1.0061792915551586,52,4010.0,0.034634759092249966,52,4010.0
49365.0,60,1494.0,20.465753424657535,0.4263620282595278,60,4294.0,0.009039997788751211,60,4294.0
49370.0,69,1818.0,24.24,0.31610541221515853,69,4619.0,0.001431053507409351,69,4619.0
49375.0,73,2174.0,27.518987341772153,0.7720435699770692,73,4976.0,0.04879072403474311,73,4976.0
49380.0,74,2541.0,32.57692307692308,0.6299673298582524,74,5343.0,0.047331637646738096,74,5343.0
49385.0,74,2911.0,36.848101265822784,0.7045498024027392,74,5713.0,0.0293534148290692,74,5713.0
49390.0,70,3015.0,38.164556962025316,0.7647023220265275,70,5793.0,0.00890684740291235,70,5793.0
49395.0,60,2942.0,37.24050632911393,1.877339048528626,60,5561.0,0.038411309117807664,60,5561.0
49400.0,53,2924.0,37.97402597402598,2.8260986607138907,53,5223.0,0.061316152633234755,53,5223.0
49405.0,43,2809.0,39.563380281690144,3.392699335172732,43,4961.0,0.09498488864030576,43,4961.0
49410.0,39,2871.0,38.7972972972973,5.172633929217456,39,4753.0,0.23318596429900953,39,4753.0
49415.0,39,3066.0,42.583333333333336,5.514629829296296,39,4637.0,0.2631162691215047,39,4637.0
49420.0,39,3261.0,46.58571428571429,4.8641844420615445,39,4626.0,0.2216639596886965,39,4626.0
49425.0,44,3472.0,50.31884057971015,3.9920894325029566,44,4699.0,0.1673807749906762,44,4699.0
49430.0,44,3679.0,54.10294117647059,3.3299307758104586,44,4906.0,0.15595265838421396,44,4906.0
49435.0,49,3912.0,57.529411764705884,2.2097122638878175,49,5139.0,0.11204586060713488,49,5139.0
49440.0,53,4167.0,59.52857142857143,1.3869204402639437,53,5395.0,0.07505650848458907,53,5395.0
49445.0,60,4453.0,60.17567567567568,1.1005282493977813,60,5681.0,0.07961626352692727,60,5681.0
49450.0,61,4604.0,56.839506172839506,1.382861898815244,61,5908.0,0.08931634820879823,61,5908.0
49455.0,66,4925.0,59.33734939759036,1.4095817538833937,66,6153.0,0.039631710169750756,66,6153.0
49460.0,73,5276.0,62.07058823529412,1.44832993271554,73,6506.0,0.0009399598420363928,73,6506.0
49465.0,70,5456.0,68.2,0.9881700300017545,70,6807.0,0.009965090449355042,70,6807.0
49470.0,60,5504.0,72.42105263157895,1.427632756339319,60,6975.0,0.031092015669177873,60,6975.0
49475.0,51,5555.0,73.09210526315789,2.6183267235061947,51,7113.0,0.05512717898186183,51,7113.0
49480.0,44,5591.0,76.58904109589041,2.4016195929342765,44,7346.0,0.07356146276914127,44,7346.0
49485.0,44,5724.0,78.41095890410959,2.4191149228552136,44,7561.0,0.15255504659277433,44,7561.0
49490.0,52,5968.0,79.57333333333334,1.873436993494241,52,7805.0,0.13197348542065998,52,7805.0
49495.0,53,6161.0,78.98717948717949,0.9823467189466405,53,7990.0,0.04992844929481852,53,7990.0
49500.0,55,6342.0,79.275,1.720081020522779,55,8114.0,0.05019204455597031,55,8114.0
49505.0,52,6544.0,80.79012345679013,2.597203067217274,52,8172.0,0.05478717451462884,52,8172.0
49510.0,47,6738.0,89.84,2.938196023456079,47,8293.0,0.10626397349582868,47,8293.0
49515.0,43,6939.0,97.73239436619718,3.7399999086761104,43,8339.0,0.13883543809727933,43,8339.0
49520.0,43,7154.0,96.67567567567568,4.5434600484295204,43,8431.0,0.20618520743516777,43,8431.0
49525.0,38,6119.0,82.6891891891892,4.034669608208273,38,8034.0,0.2042541792794912,38,8034.0
49530.0,35,4259.0,59.985915492957744,3.06033107255872,35,7033.0,0.13429708298450865,35,7033.0
49535.0,35,2825.0,38.17567567567568,3.6102931803247587,35,5920.0,0.15423150102960795,35,5920.0
49540.0,28,1076.0,14.54054054054054,3.2547221441553087,28,5750.0,0.14947608869392398,28,5750.0
49545.0,32,337.0,4.554054054054054,3.078817633862958,32,5782.0,0.11504585637360348,32,5782.0
49550.0,45,543.0,7.24,2.111585921673805,45,5978.0,0.060224486697095285,45,5978.0
49555.0,57,749.0,9.024096385542169,2.028959955562127,57,6184.0,0.1007071939997204,57,6184.0
49560.0,64,1056.0,13.037037037037036,1.2977392123614582,64,6491.0,0.08298487939132938,64,6491.0
49565.0,72,1399.0,16.85542168674699,0.6101375325962936,72,6836.0,0.010744317447737694,72,6836.0
49570.0,74,1521.0,18.548780487804876,0.6134524816348543,74,7111.0,0.011333278445490872,74,7111.0
49575.0,64,1475.0,18.4375,1.3666065383631216,64,7223.0,0.030281879892393775,64,7223.0
49580.0,55,1446.0,18.075,2.611580512490575,55,7304.0,0.06031590224237354,55,7304.0
49585.0,46,1382.0,18.18421052631579,3.3982153715272543,46,7367.0,0.108642293285322,46,7367.0
49590.0,42,1463.0,19.77027027027027,4.5202175051308755,42,7401.0,0.2060249793484956,42,7401.0
49595.0,42,1673.0,22.91780821917808,4.738003392261952,42,7401.0,0.21700519283130368,42,7401.0
49600.0,39,1534.0,21.6056338028169,3.163482564442474,39,7007.0,0.15777248181073383,39,7007.0
49605.0,39,1240.0,17.22222222222222,3.2418839630752827,39,6026.0,0.13345918154296005,39,6026.0
49610.0,35,954.0,13.068493150684931,3.6614884131924597,35,4536.0,0.14723843174939596,35,4536.0
49615.0,32,663.0,8.95945945945946,3.788765563933143,32,3178.0,0.15429372220198007,32,3178.0
49620.0,30,329.0,4.386666666666667,3.5182001053435306,30,3232.0,0.15517139196849183,30,3232.0
49625.0,40,467.0,5.9113924050632916,3.64530177526948,40,3251.0,0.14907349739688372,40,3251.0
49630.0,51,696.0,8.7,3.096384263980826,51,3467.0,0.1374600991656754,51,3467.0
49635.0,52,765.0,9.5625,1.8956278207409958,52,3595.0,0.09796261559114859,52,3595.0
49640.0,53,755.0,9.4375,1.4719386017917444,53,3524.0,0.036354113133263456,53,3524.0
49645.0,52,747.0,9.109756097560975,2.518764192353705,52,3567.0,0.061973459026077225,52,3567.0
49650.0,46,769.0,9.987012987012987,2.2630504028310194,46,3769.0,0.07908497410746317,46,3769.0
49655.0,47,881.0,12.068493150684931,2.0850611512630954,47,3981.0,0.0764958551102892,47,3981.0
49660.0,52,1131.0,15.493150684931507,1.5376301595338144,52,4231.0,0.058069832501582236,52,4231.0
49665.0,54,1331.0,17.064102564102566,1.2607533055480649,54,4419.0,0.08212244088427945,54,4419.0
49670.0,50,1499.0,18.7375,2.17865908203634,50,4480.0,0.08995165201814466,50,4480.0
49675.0,50,1686.0,20.5609756097561,2.850981438062454,50,4546.0,0.07537225222444593,50,4546.0
49680.0,50,1817.0,23.907894736842106,2.415812249363401,50,4686.0,0.08310128763004809,50,4686.0
49685.0,49,2035.0,28.26388888888889,1.9461835088148385,49,4926.0,0.07432782621525251,49,4926.0
49690.0,55,2298.0,31.47945205479452,1.1587708722544923,55,5190.0,0.06215690895733649,55,5190.0
49695.0,55,2141.0,28.546666666666667,0.7103686885095662,55,4843.0,0.04355174041399976,55,4843.0
49700.0,53,1775.0,21.13095238095238,2.1031840435074756,53,3911.0,0.10707397913423697,53,3911.0
49705.0,52,1424.0,16.558139534883722,3.1835712348569905,52,3117.0,0.12830839251461124,52,3117.0
49710.0,49,1080.0,13.170731707317072,3.198773114013917,49,2888.0,0.11796006688000149,49,2888.0
49715.0,44,785.0,10.064102564102564,3.174738420422148,44,2744.0,0.11847448344779048,44,2744.0
49720.0,39,721.0,9.363636363636363,3.4545356284552793,39,2688.0,0.1411121330345351,39,2688.0
49725.0,37,665.0,8.75,3.5709771767524225,37,2520.0,0.12809323159841499,37,2520.0
49730.0,32,579.0,7.51948051948052,3.8794139625910233,32,2464.0,0.1269540598413121,32,2464.0
49735.0,31,359.0,4.602564102564102,3.732401234279473,31,2505.0,0.19110862317020028,31,2505.0
49740.0,41,491.0,6.376623376623376,3.268367441973143,41,2519.0,0.16987547575316445,41,2519.0
49745.0,53,735.0,9.30379746835443,2.554025958699196,53,2718.0,0.07148368023612742,53,2718.0
49750.0,53,816.0,10.2,1.7984359175975684,53,2683.0,0.05178157778649734,53,2683.0
49755.0,50,787.0,9.8375,1.985842723531389,50,2546.0,0.05437075989013892,50,2546.0
49760.0,50,828.0,10.481012658227849,2.549422080556025,50,2223.0,0.06185295216921875,50,2223.0
49765.0,45,815.0,10.723684210526315,3.094570399048711,45,1994.0,0.09887558880469839,45,1994.0
49770.0,37,731.0,9.493506493506494,4.048124185817275,37,1971.0,0.21385734913953022,37,1971.0
49775.0,33,606.0,8.08,4.460491058836224,33,1888.0,0.23186803947329915,33,1888.0
49780.0,31,552.0,7.45945945945946,4.03031963180644,31,1703.0,0.19663282507643248,31,1703.0
49785.0,35,512.0,7.013698630136986,3.7673619069772166,35,1551.0,0.13953066291973165,35,1551.0
49790.0,33,474.0,6.405405405405405,3.3426116418355405,33,1674.0,0.14671569820031102,33,1674.0
49795.0,45,674.0,8.986666666666666,2.747256927328189,45,1860.0,0.10607136345578295,45,1860.0
49800.0,57,934.0,12.289473684210526,1.71959477260818,57,2121.0,0.06658959269266822,57,2121.0
49805.0,61,1231.0,15.782051282051283,0.8221049932840816,61,2418.0,0.05325778297067843,61,2418.0
49810.0,63,1438.0,17.536585365853657,0.9054485645602086,63,2592.0,0.05796354114423866,63,2592.0
49815.0,61,1590.0,18.928571428571427,1.7870254317010423,61,2722.0,0.07546433245798857,61,2722.0
49820.0,57,1780.0,21.19047619047619,2.5398365381801247,57,2766.0,0.051461213867291696,57,2766.0
49825.0,50,1943.0,24.91025641025641,2.7902928980846147,50,2835.0,0.07947397487429816,50,2835.0
49830.0,43,1809.0,24.445945945945947,2.856008315464421,43,2828.0,0.11618230317297286,43,2828.0
49835.0,50,2044.0,28.38888888888889,2.2241019073785586,50,2972.0,0.09143989400806149,50,2972.0
49840.0,55,2306.0,30.746666666666666,1.4777391412133067,55,3234.0,0.05974110583430797,55,3234.0
49845.0,55,2156.0,26.29268292682927,1.8516770070880912,55,3185.0,0.11833155248516745,55,3185.0
49850.0,52,1721.0,20.488095238095237,2.2677212935831523,52,2965.0,0.10377614433756034,52,2965.0
49855.0,55,1433.0,16.662790697674417,2.4804550355434185,55,2744.0,0.05734890728455107,55,2744.0
49860.0,48,938.0,11.439024390243903,2.6490234664133765,48,2837.0,0.09560911426737388,48,2837.0
49865.0,47,836.0,11.0,2.5561540878605773,47,2982.0,0.09788033571167186,47,2982.0
49870.0,53,1087.0,14.116883116883116,2.038005530454239,53,3223.0,0.055047686552011206,53,3223.0
49875.0,52,1282.0,16.649350649350648,1.3672842477206824,52,3281.0,0.04411803238631097,52,3281.0
49880.0,49,1455.0,18.1875,2.146496067276575,49,3116.0,0.09586637741119654,49,3116.0
49885.0,47,1634.0,19.926829268292682,2.9898463711648273,47,2871.0,0.10182188930692587,47,2871.0
49890.0,46,1757.0,22.525641025641026,2.3604771827649302,46,3037.0,0.07924439437803962,46,3037.0
49895.0,49,1971.0,26.28,2.0712580532249936,49,3275.0,0.07543440539229264,49,3275.0
49900.0,56,2238.0,30.65753424657534,1.0886113135088895,56,3543.0,0.05426848742184239,56,3543.0
49905.0,63,2539.0,33.85333333333333,0.3874167999562932,63,3844.0,0.02725289911163579,63,3844.0
49910.0,63,2393.0,31.486842105263158,0.3287654234812798,63,3933.0,0.013886672003672221,63,3933.0
49915.0,59,2024.0,24.095238095238095,2.06482881119126,59,3768.0,0.09371326303626483,59,3768.0
49920.0,54,1657.0,19.726190476190474,3.2697403902479465,54,3620.0,0.1241559415005405,54,3620.0
49925.0,44,1208.0,14.91358024691358,2.776130565849395,44,3793.0,0.10789073422849595,44,3793.0
49930.0,47,1012.0,13.493333333333334,2.4991386086408176,47,3949.0,0.08632436924864156,47,3949.0
49935.0,53,1264.0,16.415584415584416,2.2381851890313933,53,4201.0,0.06176674371119822,53,4201.0
49940.0,54,1256.0,16.31168831168831,1.141692447040062,54,4228.0,0.03688679842887768,54,4228.0
49945.0,52,1067.0,14.039473684210526,1.4539307484586546,52,4007.0,0.04464355235831201,52,4007.0
49950.0,49,975.0,11.890243902439025,3.0118532072544593,49,3559.0,0.1041412835245257,49,3559.0
49955.0,44,808.0,10.227848101265822,3.8940992149503444,44,3431.0,0.14419595497480048,44,3431.0
49960.0,36,682.0,9.216216216216216,3.587939226332373,36,3389.0,0.1590286786263354,36,3389.0
49965.0,35,586.0,8.13888888888889,3.4249378202712957,35,3105.0,0.14661733519602851,35,3105.0
49970.0,34,506.0,7.228571428571429,3.843372396679335,34,2634.0,0.13131672160601973,34,2634.0
49975.0,30,357.0,5.3283582089552235,3.174484227214251,30,2697.0,0.12601433514549787,30,2697.0
49980.0,36,364.0,5.967213114754099,1.877218721891224,36,2855.0,0.09274872786066915,36,2855.0
49985.0,45,573.0,8.185714285714285,2.2642963669998686,45,3064.0,0.1403216171868852,45,3064.0
49990.0,48,714.0,9.64864864864865,1.6817681794606973,48,3253.0,0.10772882158247367,48,3253.0
49995.0,56,981.0,12.907894736842104,1.6841661945361375,56,3473.0,0.05789925790501309,56,3473.0
50000.0,65,1286.0,16.075,1.5111674308843313,65,3779.0,0.0074572245052019325,65,3779.0
50005.0,73,1633.0,19.44047619047619,1.5634973941014498,73,4127.0,0.06882119069282064,73,4127.0
50010.0,74,2003.0,25.0375,0.931435319059351,74,4497.0,0.06939011912698548,74,4497.0
50015.0,70,2144.0,24.930232558139537,1.296724692293438,70,4582.0,0.0751881050997837,70,4582.0
50020.0,63,2136.0,24.837209302325583,2.2588414890230184,63,4380.0,0.09799838669173774,63,4380.0
50025.0,58,2175.0,23.9010989010989,3.1321883367165038,58,3890.0,0.11602610226876608,58,3890.0
50030.0,46,2111.0,24.546511627906977,2.85969599347078,46,4127.0,0.13666080664770758,46,4127.0
50035.0,46,2187.0,25.137931034482758,3.0652849965190194,46,4328.0,0.14506514381611982,46,4328.0
50040.0,55,2442.0,27.43820224719101,3.116246379369192,55,4580.0,0.12393647021169094,55,4580.0
50045.0,62,2737.0,29.75,2.3507303681460714,62,4877.0,0.07842555940604547,62,4877.0
50050.0,65,2850.0,31.318681318681318,1.7824851912518733,65,5107.0,0.08330842029760248,65,5107.0
50055.0,68,3145.0,33.45744680851064,2.0917364276380512,68,5318.0,0.10044670842652102,68,5318.0
